osm_id,type
5677800,residential
5677805,residential
5677769,residential
5677764,residential
5677795,residential
5677637,residential
5677780,residential
5677681,residential
5677790,residential
5677394,residential
5677666,residential
5677820,service
5677836,residential
5677783,residential
5677553,residential
5677832,residential
5677695,residential
5677736,residential
5677759,residential
5676811,residential
5677838,residential
5677723,footway
5677853,residential
5677672,residential
5677758,residential
5677633,residential
5677842,residential
5677802,residential
5677877,tertiary
5677852,residential
5677698,residential
5677887,residential
5677845,secondary
5677843,residential
5677924,secondary
5677904,residential
5677927,residential
5677919,residential
5677935,residential
5677812,residential
5677929,residential
5677941,residential
5677879,residential
5677814,residential
5677945,secondary
5677917,primary
5677953,residential
5677818,residential
5677884,residential
5677841,residential
5677835,pedestrian
5677926,residential
5677918,residential
5677969,residential
5677979,residential
5677990,residential
5677982,residential
5677816,residential
5677934,residential
5678005,residential
5678008,residential
5678019,residential
5677962,residential
5678025,residential
5677889,residential
5678023,cycleway
5677882,residential
5678026,residential
5678029,residential
5678007,footway
5678010,residential
5678034,residential
5678001,secondary
5678039,residential
5677874,tertiary
5678050,service
5678013,residential
5677709,residential
5678060,residential
5678059,residential
5677975,residential
5677742,residential
5678077,residential
5677996,residential
5678037,residential
5677896,primary
5677966,residential
5677899,primary
5677807,residential
5678032,residential
5678115,residential
5678079,residential
5678116,residential
5677784,residential
5678123,residential
5678120,residential
5678130,residential
5677903,primary
5678082,residential
5678148,residential
5678131,residential
5678150,residential
5677925,secondary
5677932,residential
5678152,residential
5678161,residential
5678047,residential
5678162,residential
5678165,footway
5678166,footway
5678167,residential
5678169,residential
5678173,residential
5678175,residential
5678177,residential
5678095,secondary
5678022,unclassified
5678180,residential
5678179,residential
5678182,residential
5678191,residential
5678185,residential
5678195,residential
5677978,residential
5678199,residential
5678101,residential
5678042,residential
5678201,residential
5678154,residential
5678171,residential
5678040,residential
5678149,residential
5678156,residential
5677892,residential
5678136,tertiary
5678056,residential
5678218,residential
5678219,residential
5678159,residential
5678202,residential
5678098,motorway_link
5678205,residential
5678233,residential
5678222,residential
5678076,residential
5678236,residential
5678237,residential
5677950,residential
5678083,residential
5678129,residential
5678235,residential
5678238,residential
5677848,residential
5678132,residential
5678212,residential
5678215,residential
5678244,residential
5678242,residential
5678231,residential
5678226,residential
5678197,residential
5677958,residential
5678225,residential
5678252,residential
5678232,primary
5678255,residential
5678264,residential
5678246,residential
5677931,residential
5678109,secondary
5678217,residential
5678270,residential
5677868,residential
5678272,residential
5678259,residential
5678258,residential
5677768,residential
5678247,residential
5678196,residential
5678260,residential
5678288,residential
5678306,residential
5678262,residential
5678309,residential
5678265,residential
5678318,primary
5678320,residential
5678234,residential
5678224,residential
5678332,residential
5678250,residential
5678062,secondary
5678348,residential
5678355,residential
5678359,residential
5678357,residential
5678346,residential
5678361,residential
5678369,residential
5678241,residential
5678368,residential
5678372,secondary
5678375,residential
5678278,residential
5678380,residential
5678377,residential
5678230,residential
5678389,residential
5678392,residential
5678251,residential
5678393,residential
5678398,residential
5678419,residential
5678409,residential
5678401,residential
5678285,residential
5678428,residential
5678432,residential
5678430,residential
5678435,residential
5678434,residential
5678198,residential
5678454,residential
5678280,residential
5678461,residential
5678463,cycleway
5678291,residential
5678266,residential
5678271,residential
5678476,residential
5678256,primary
5678489,residential
5678500,residential
5678496,pedestrian
5678499,secondary
5678501,residential
5678208,residential
5677971,residential
5678504,residential
5678508,residential
5678510,residential
5678515,residential
5678516,residential
5678383,residential
5678384,residential
5678521,residential
5678535,residential
5678540,residential
5678542,residential
5678543,residential
5678544,residential
5678545,residential
5678546,residential
5678277,residential
5678547,residential
5678549,residential
5678548,residential
5678554,primary
5678557,residential
5678387,residential
5678423,residential
5678459,residential
5678437,residential
5678572,residential
5678574,residential
5678483,residential
5678576,residential
5677949,residential
5678581,residential
5678579,residential
5678587,residential
5678588,residential
5678585,residential
5678589,residential
5678591,residential
5678590,residential
5678592,residential
5678593,residential
5678486,residential
5678596,residential
5678597,residential
5678229,residential
5678595,residential
5678275,residential
5678601,residential
5678599,residential
5678147,residential
5678502,secondary
5678604,residential
5678605,residential
5678608,residential
5678611,tertiary
5678610,residential
5678614,residential
5678513,residential
5678366,residential
5678628,residential
5678626,residential
5678629,footway
5678632,residential
5678373,residential
5678279,residential
5678520,residential
5678641,residential
5678642,residential
5678639,residential
5678643,residential
5678647,residential
5678302,residential
5678648,residential
5678598,residential
5678564,residential
5678478,residential
5678509,residential
5678616,residential
5678673,residential
5678382,residential
5678442,residential
5678257,residential
5678635,residential
5678586,residential
5678636,residential
5678715,residential
5678570,residential
5678344,residential
5678726,footway
5678729,residential
5678727,residential
5678623,residential
5678731,residential
5678571,residential
5678663,residential
5678737,residential
5678745,residential
5678753,residential
5678613,residential
5678239,residential
5678220,residential
5678764,residential
5678766,residential
5678708,primary
5678692,secondary
5678775,residential
5678555,primary
5678563,residential
5678790,residential
5678649,residential
5678600,residential
5678793,residential
5678795,secondary
5678765,residential
5678761,residential
5678712,residential
5678740,residential
5678645,service
5678788,residential
5678768,residential
5678786,secondary
5678719,residential
5678323,residential
5678828,residential
5678850,residential
5678853,residential
5678803,residential
5678667,residential
5678650,residential
5678724,tertiary
5678283,residential
5678879,residential
5678882,service
5678759,residential
5678815,residential
5678676,residential
5678806,residential
5678903,residential
5678823,residential
5678919,secondary
5678533,residential
5678909,residential
5678594,residential
5678784,residential
5678924,residential
5678921,residential
5678923,residential
5678934,residential
5678281,residential
5678927,residential
5678846,residential
5678940,residential
5678947,residential
5678944,residential
5678946,residential
5678936,residential
5678854,residential
5678671,residential
5678955,residential
5678957,residential
5678960,residential
5678894,tertiary
5678972,residential
5678973,residential
5678965,residential
5678975,residential
5678889,residential
5678678,residential
5678978,residential
5678981,residential
5678980,residential
5678878,residential
5678900,residential
5679003,residential
5678819,residential
5679007,residential
5678843,secondary
5679016,residential
5678908,residential
5679014,residential
5679037,residential
5678830,residential
5679038,residential
5679039,residential
5678951,residential
5679028,secondary
5679047,secondary
5679044,residential
5679069,residential
5679070,residential
5679073,service
5678967,residential
5679077,residential
5679079,residential
5679081,residential
5679087,residential
5679093,residential
5678887,residential
5679095,service
5679100,residential
5678728,residential
5679104,residential
5679102,residential
5679109,residential
5679107,residential
5679110,residential
5679113,residential
5679115,residential
5679116,residential
5679118,residential
5679119,residential
5679121,residential
5679123,residential
5679133,residential
