,BLOCK,LOT,CD,CT2010,CB2010,ZipCode,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,LotType,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,Tract2010,XCoord,YCoord,SHAPE_Leng,SHAPE_Area
6180,998,21,105,119,1000,10036,5,3116,9429,9429,0,0,9429,0,0,0,0,1,3,0,1,38.33,82,38.33,82,5,990000,1503900,0,0,1920,0,0,3.03,10,12,12,1,119,988793,215202,248.2543951,3390.222033
6181,998,24,105,119,1000,10036,5,4523,53281,53281,0,43281,10000,0,0,0,0,1,12,0,29,45,100.42,45,90,5,1507500,3907350,0,0,1925,1987,0,11.78,10,12,12,1,119,988857,215177,294.3624884,4598.174529
6182,998,26,105,119,1000,10036,5,6025,0,0,0,0,0,0,0,0,0,1,12,0,1,60,100.42,60,90,5,4126500,8622450,0,0,1900,2004,0,0,10,15,15,1,119,988903,215152,324.36311,6130.907487
6183,998,50,105,119,1000,10036,4,1506,7150,3000,4150,0,3000,0,0,0,0,2,5,6,7,15,100.42,15,101,5,245649,534319,0,0,1920,1988,2005,4.75,10,12,12,1,119,988700,215384,243.2125329,1599.111997
6184,998,51,105,119,1000,10036,5,1506,4920,4920,0,2565,2355,0,0,0,0,1,5,0,8,15,100.42,15,57,5,258750,481950,0,0,1920,0,0,3.27,10,12,12,1,119,988686,215391,243.2122217,1599.0901
6185,998,52,105,119,1000,10036,4,1506,5685,2274,3411,0,2274,0,0,0,0,1,5,8,9,15,100.42,15,96,5,75821,538657,0,0,1920,2009,2009,3.77,10,12,12,1,119,988660,215405,245.0862637,1698.992391
6186,998,55,105,119,1000,10036,5,3013,20250,20250,0,13500,6750,0,0,0,0,1,7,0,3,30,100.42,30,90,5,1237500,1843200,0,0,1920,1990,0,6.72,10,12,12,1,119,988601,215438,275.1495134,3301.432556
6187,998,61,105,119,1000,10036,4,2090,7263,7263,0,5263,2000,0,0,0,0,1,4,0,4,20.75,100,20.75,100,3,3150000,7560000,0,0,1939,0,0,3.48,10,14,14,1,119,988444,215573,248.9900139,2294.877249
6188,998,120,105,119,1000,10036,4,1571,6020,6020,0,0,2684,0,3336,0,0,2,5,0,3,19.17,82,19.17,58,5,495000,1206000,0,0,1930,0,0,3.83,10,12,12,1,119,988767,215216,205.0992391,1587.439796
6189,998,151,105,119,1000,10036,4,1506,7320,2988,4332,0,2988,0,0,0,0,1,5,4,6,15,100.42,15,95,5,156388,391716,0,0,1924,2005,0,4.86,10,12,12,1,119,988673,215398,242.5211317,1562.256565
6190,999,8,105,125,1007,10036,5,2008,11200,11200,0,9600,1600,0,0,0,0,1,7,0,4,20,100.42,20,80,5,1355400,1355400,0,0,2013,0,0,5.58,10,14,14,1,125,988630,215602,246.3827088,2207.926564
6191,999,9,105,125,1007,10036,5,5025,61160,61160,0,56160,5000,0,0,0,0,1,14,0,2,50,100.42,50,60,5,1017000,5835150,0,0,1928,0,0,12.17,10,12,12,1,125,988660,215585,297.2843599,4789.100877
6192,999,11,105,125,1007,10036,5,1883,3982,3982,0,0,2987,0,995,0,0,1,4,0,3,18.75,100.42,18.75,41,5,427500,674100,0,0,1920,2000,2004,2.11,10,12,12,1,125,988688,215570,237.0418072,1734.292344
6193,999,17,105,125,1007,10036,5,3766,2250,2250,0,0,2250,0,0,0,0,1,9,0,2,37.5,100.42,38,100,5,2925000,6287850,0,0,1902,1988,0,0.6,10,12,12,1,125,988841,215486,285.8685106,4073.61184
6194,999,29,105,125,1007,10036,5,42049,1047390,1047390,0,982230,22040,0,17120,0,26000,2,42,0,50,200.83,225,197,209,3,54000000,207290700,0,23104800,1970,0,0,24.91,10,15,15,1,125,989093,215400,877.091725,44375.44866
6195,999,53,105,125,1007,10036,5,1883,5474,5474,0,0,5474,0,0,0,0,1,4,0,1,18.75,100.42,18.75,70,5,468000,671850,0,0,1920,0,0,2.91,10,12,12,1,125,988772,215642,252.9618169,2129.871556
6196,999,111,105,125,1007,10036,5,1883,6972,6972,0,0,1325,0,1477,0,4170,1,4,0,3,18.75,100.42,18.75,95,5,427500,879750,0,0,1920,2000,0,3.7,10,12,12,1,125,988705,215561,242.8420159,2028.410916
6197,1000,29,105,125,1006,10036,5,84852,1984228,1984228,0,1911850,21061,0,51317,0,0,1,45,0,102,200.83,440,188,421,3,134550000,332750000,0,32090400,1973,2008,2008,23.38,10,12,12,1,125,989126,215679,1292.993022,87144.96394
6198,1000,57,105,125,1006,10036,5,1707,5077,5077,0,0,3000,0,0,0,2077,2,4,0,2,17,100.42,17,62.42,5,567000,839700,0,0,1929,1988,0,2.97,10,14,14,1,125,988797,215925,238.0715584,1780.474058
6199,1000,59,105,125,1006,10036,5,2008,4792,4792,0,0,1198,0,3594,0,0,1,4,0,2,20,100.42,20,46,5,585000,621450,0,0,1920,0,0,2.39,10,14,14,1,125,988752,215950,240.1788574,1868.625173
6200,1000,61,105,125,1006,10036,5,2015,7396,7396,0,0,7396,0,0,0,0,1,3,0,6,25.42,79,42,79,3,1831500,3906450,0,0,1927,0,0,3.67,10,14,14,1,125,988687,216028,222.2707207,2299.878363
6201,1001,1,105,125,1003,10019,5,3355,47124,47124,0,44764,2360,0,0,0,0,1,13,0,2,50.33,66.67,50.33,68.67,3,2295000,5248800,0,0,1920,0,0,14.05,10,14,14,1,125,988731,216115,251.4566426,3890.710995
6202,1001,4,105,125,1003,10019,4,2500,14420,14420,0,0,5320,0,9100,0,0,1,6,0,1,25,100,25,100,5,1125000,2840850,0,0,1920,2003,2003,5.77,10,14,14,1,125,988777,216163,261.015265,2701.389107
6203,1001,101,105,125,1003,10036,5,839,2855,2855,0,0,2855,0,0,0,0,1,4,0,2,16.67,50.33,16.67,40,5,237150,749250,0,0,1920,0,0,3.4,10,14,14,1,125,988770,216095,144.0219054,933.3127646
6204,1001,102,105,125,1003,10036,6,3420,3200,3200,0,0,3200,0,0,0,0,2,4,16,20,41.67,105.33,16,50,5,374400,405000,0,0,1910,1967,0,0.94,10,14,14,1,125,988807,216096,292.4952505,3477.042548
6205,1004,20,105,131,1002,10019,5,80333,1638637,1633544,5093,1553937,49000,27016,2591,0,1000,1,51,0,48,200.83,400,201,400,3,123750000,325000000,0,0,1985,0,0,20.4,10,15,15,1,131,989293,216783,1203.083154,80556.934
6206,1004,29,105,131,1002,10019,5,80333,1613847,1613847,0,1547373,22929,0,43545,0,0,1,39,0,77,200.83,400,200.83,400,3,135900000,247736250,0,0,1961,0,0,20.09,10,12,12,1,131,989643,216590,1200.295031,80276.37434
6207,1005,1,105,131,1001,10019,5,60775,0,0,0,0,0,0,0,0,0,1,49,0,13,200.83,305,198,296,3,77400000,178213950,0,2985984,1960,2002,2010,0,10,15,15,1,131,989380,217036,1039.747313,64356.84222
6208,1005,13,105,131,1001,10019,5,16318,61118,61118,0,50946,10172,0,0,0,0,1,46,0,2,125,200.83,125,100,5,7785000,17942850,0,0,1987,2003,0,3.75,10,12,12,1,131,989543,216911,654.1487079,15694.29305
6209,1005,29,105,131,1001,10019,5,74631,1482208,1482208,0,1430423,51785,0,0,0,0,1,46,0,3,200.83,375,159.67,345.58,3,142650000,275000000,0,0,1965,1989,0,19.86,10,15,15,1,131,989783,216810,1165.543016,77126.7935
6210,1007,1,105,137,6001,10019,4,7541,85309,6000,79309,0,6000,0,0,0,0,1,15,54,59,75.42,100,74,92,3,2700000,8532900,0,0,1923,1982,0,11.31,10,15,15,1,137,989510,217486,366.0176384,8242.138966
6211,1007,29,105,137,6001,10019,5,90375,1900241,1900241,0,1790512,24479,85250,0,0,0,2,49,0,86,200.83,500.83,200,418,3,130950000,440700300,0,0,1968,1988,0,21.03,10,12,12,1,137,989997,217282,1422.621852,94060.1937
6212,1007,58,105,137,6001,10019,6,3138,8949,8949,0,0,0,2983,5966,0,0,1,3,0,1,31.25,100.42,31.25,95,5,211950,512550,0,0,1980,1989,0,2.85,10,15,15,1,137,989666,217532,274.0505513,3509.449332
6213,1007,61,105,137,6001,10019,4,17575,158617,15000,143617,0,15000,0,0,0,0,1,12,96,103,125.42,150,125,139,3,3123000,11738250,0,0,1906,1989,0,9.03,10,15,15,1,137,989579,217570,553.0530489,17860.29219
6214,1008,1,105,137,6000,10019,5,22240,7700,7700,0,0,7700,0,0,0,0,3,26,0,6,125.42,175,125,175,3,24930000,51402600,0,0,1911,0,0,0.35,10,15,15,1,137,989680,217717,620.5014177,22364.76048
6215,1008,8,105,137,6000,10019,4,10041,106438,6000,100438,0,6000,0,0,0,0,1,16,90,93,100,100.42,100,91,5,1539000,6012450,0,0,1921,1979,0,10.6,10,12,12,1,137,989798,217640,406.0013258,10293.67787
6216,1008,15,105,137,6000,10019,5,25154,181503,181503,0,58800,0,0,78400,0,44303,1,9,0,1,151,200.83,100.42,196,4,3825000,13387050,3825000,13387050,1923,2010,2004,7.22,10,12,12,1,137,989952,217580,714.2469766,26223.32812
6217,1008,26,105,137,6000,10019,4,8334,54838,4000,50838,0,4000,0,0,0,0,1,9,52,55,83,100.42,83,80,5,1638000,5294700,0,0,1917,1989,0,6.58,10,15,15,1,137,990177,217430,379.174387,8845.742079
6218,1008,37,105,137,6000,10019,5,5021,36674,36674,0,36674,0,0,0,0,0,1,9,0,3,50,100.42,50,90,5,3060000,3543750,3060000,3543750,1927,0,0,7.3,10,15,15,1,137,990241,217512,296.2132634,4953.172037
6219,1009,5,105,137,5000,10019,5,12552,542584,542584,0,537584,5000,0,0,0,0,1,61,0,101,50,200.83,50,201,4,27000000,120750000,27000000,120750000,1988,0,0,43.23,10,15,15,1,137,989891,217930,567.7608845,13402.23899
6220,1009,9,105,137,5000,10019,5,5003,26075,26075,0,0,26075,0,0,0,0,2,6,0,4,25,200.83,25,98,4,2254500,3575700,0,0,1890,1980,0,5.21,10,15,15,1,137,989937,217916,460.8206241,5140.019447
6221,1009,17,105,137,5000,10019,4,2092,8180,2000,6180,0,2000,0,0,0,0,1,5,4,6,20.83,100.83,21,100,5,333788,777132,0,0,1920,0,0,3.91,10,12,12,1,137,990093,217774,251.9158253,2169.28522
6222,1009,19,105,137,5000,10019,5,22088,1000,1000,0,0,1000,0,0,0,0,1,41,0,1,200,100.83,200,75,5,40230000,100838700,0,0,1939,0,0,0.05,10,15,15,1,137,990207,217711,809.3488635,22957.69381
6223,1009,44,105,137,5000,10019,5,6025,0,0,0,0,0,0,0,0,0,1,29,0,1,60,100,60,100,5,6778350,32123700,0,0,2012,0,0,0,10,15,15,1,137,990213,217825,320.0308297,6000.893118
6224,1009,46,105,137,5000,10019,5,8000,73443,61928,11515,57148,4780,0,0,0,0,1,15,10,46,80,100,80,85,5,5265000,7660800,0,0,1908,1987,0,9.18,10,15,15,1,137,990153,217858,355.5485935,7777.030131
6225,1010,21,105,137,2000,10019,5,9575,112147,112147,0,102147,10000,0,0,0,0,1,16,0,172,46,200.83,46,200,4,4860000,10340100,0,0,1926,1984,0,11.71,10,15,15,1,137,990358,218031,522.0497466,9875.391384
6226,1010,24,105,137,2000,10019,4,1685,8790,2265,6525,0,2265,0,0,0,0,1,6,7,9,20,85.58,20,60,5,751070,1345801,0,0,1918,2005,0,5.22,10,15,15,1,137,990378,217950,212.5809109,1656.780547
6227,1010,29,105,137,2000,10019,5,7750,6000,6000,0,0,6000,0,0,0,0,1,18,0,7,75.42,100,75,100,3,4680000,14936850,0,0,1927,1980,2000,0.77,10,15,15,1,137,990524,217865,358.5326305,7894.311101
6228,1010,53,105,137,2000,10019,3,6030,38928,0,38928,0,0,0,0,0,0,1,9,38,38,60,100.42,60,86,5,900000,3141450,35890,35890,1916,0,0,6.46,10,4,10,1,137,990163,218197,323.557005,6094.229356
6229,1010,55,105,137,2000,10019,5,4218,1765,1765,0,0,1765,0,0,0,0,1,9,0,3,42,100.42,42,82,5,1341000,2376450,0,0,1911,0,0,0.42,10,4,10,1,137,990119,218221,288.1397517,4286.928479
6230,1010,145,105,137,2000,10019,4,1674,4822,793,4029,0,793,0,0,0,0,1,4,8,9,16.67,100.42,17,90,5,87174,402480,0,0,1920,1987,2009,2.88,10,4,10,1,137,990338,218101,236.6975487,1657.977603
6231,1011,13,105,137,1000,10019,4,10265,122813,9000,113813,3900,5100,0,0,0,0,1,13,109,111,127,80.83,127,65,5,2700000,9519300,0,0,1928,1977,0,11.96,10,4,10,1,137,990317,218281,417.493329,10356.46526
6232,1011,42,105,137,1000,10019,3,8312,98493,3232,95261,3232,0,0,0,0,0,1,20,115,119,75,110.83,75,90,5,4486500,9736200,175700,175700,1941,1988,0,11.85,10,0,10,1,137,990516,218292,373.2009826,8336.314159
6233,1011,52,105,137,1000,10019,3,14250,307549,5121,302428,0,5121,0,0,0,0,1,36,220,223,117.17,120,110,132,5,7695000,27215100,49749,49749,1940,0,0,21.58,10,0,10,1,137,990362,218372,499.7931389,14657.29268
6234,1012,15,105,113,1003,10018,5,22713,268420,268420,0,237420,18000,0,13000,0,0,1,20,0,17,150,197.5,80,197.5,4,5400000,27573300,3078000,15716782,1923,0,0,11.82,0,10,10,1,113,987313,214552,700.2030826,22903.76622
6235,1012,25,105,113,1003,10018,6,2469,13364,13364,0,4500,4250,0,4614,0,0,1,6,0,6,25,98.75,25,90,5,274500,621000,0,0,1910,1984,0,5.41,0,10,10,1,113,987436,214435,239.8465356,2320.559707
6236,1012,26,105,113,1003,10018,5,4938,32237,32237,0,32237,0,0,0,0,0,1,7,0,7,50,98.75,50,91,5,544500,1546200,0,0,1912,1983,0,6.53,0,10,10,1,113,987468,214417,290.9955388,4767.148144
6237,1012,32,105,113,1003,10018,5,5070,38276,38276,0,29776,8500,0,0,0,0,1,9,0,25,50.58,100,50.58,88,5,1201500,5291100,0,0,1923,1957,0,7.55,0,10,10,1,113,987583,214415,300.4241178,4991.569531
6238,1012,36,105,113,1003,10018,5,7275,151324,151324,0,147324,4000,0,0,0,0,1,20,0,68,72.75,100,72.75,100,3,3510000,13678650,0,0,1926,0,0,20.8,10,15,15,1,113,987613,214469,352.0454537,7587.809063
6239,1013,12,105,113,1002,10036,4,54060,275345,275345,0,0,275345,0,0,0,0,2,15,0,14,297.17,197.5,297.17,197.5,5,10845000,46980450,10845000,46980450,1999,0,0,5.09,10,15,15,1,113,987369,214835,1018.133412,57537.67786
6240,1013,29,105,113,1002,10036,5,27156,1100000,1100000,0,1060000,40000,0,0,0,0,1,38,0,3,197.6,150,197,125,3,5756400,232048800,5756400,232048800,2000,0,0,40.51,10,15,15,1,113,987693,214656,723.9708415,29228.19993
6241,1013,39,105,113,1002,10036,5,19250,119905,119905,0,75645,0,0,0,0,44260,1,8,0,1,25,197.5,25,197.5,4,4500000,9957600,4500000,9957600,1930,2008,0,6.23,10,12,12,1,113,987564,214661,720.4594445,18201.53017
6242,1013,40,105,113,1002,10036,5,2469,6907,6907,0,0,0,0,0,0,6907,1,3,0,1,25,98.75,25,90,5,1035000,1330200,1035000,1330200,1920,0,0,2.8,10,15,15,1,113,987612,214754,257.2288743,2398.629184
6243,1013,41,105,113,1002,10036,4,2230,15610,15610,0,0,2200,0,0,0,13410,1,5,0,3,22.58,99.75,23,97,5,3600000,4866300,3600000,4866300,1914,2006,0,7,10,15,15,1,113,987592,214765,255.503675,2307.205379
6244,1013,42,105,113,1002,10036,5,10109,235300,235300,0,195300,40000,0,0,0,0,1,25,0,1,77.33,197.5,100,99,5,14400000,40432050,0,0,1921,1999,0,23.28,10,15,15,1,113,987531,214771,577.825779,10935.68723
6245,1013,57,105,113,1002,10036,5,6863,170744,170744,0,0,0,0,0,0,170744,1,4,0,1,69.5,98.75,69.5,98.75,5,1800000,5592600,1800000,5592600,1999,0,0,24.88,10,15,15,1,113,987221,214969,352.2490817,7357.416811
6246,1014,1,105,119,2005,10036,4,40200,150000,150000,0,0,60000,0,0,0,90000,1,6,0,16,400,100.5,400,100,3,31500000,70041150,31500000,70041150,1998,0,0,3.73,10,15,15,1,119,987343,215121,1016.994815,43307.12063
6247,1014,17,105,119,2005,10036,5,7538,84000,84000,0,25200,0,0,0,0,58800,1,10,0,10,75,100.5,75,100,5,1089000,9192600,1089000,9192600,1999,0,0,11.14,10,15,15,1,119,987551,215006,365.7387464,8079.190603
6248,1014,25,105,119,2005,10036,5,6928,27738,27738,0,0,0,0,0,0,27738,1,5,0,1,69,100.42,69,100.42,5,1710000,2044800,1710000,2044800,1903,1989,0,4,10,15,15,1,119,987722,214911,353.1231036,7396.77619
6249,1014,33,105,119,2005,10036,5,29630,855000,855000,0,777546,77454,0,0,0,0,1,32,0,2,200.1,164,200,164,5,19215000,216482400,19215000,216482400,1999,1988,0,28.86,10,15,15,1,119,987833,214916,770.224175,33218.08817
6250,1014,41,105,119,2005,10036,5,9708,36000,36000,0,0,0,0,0,0,36000,1,4,0,1,96.67,100.42,96,100,5,1350000,5074650,1350000,5074650,2000,0,0,3.71,10,10,10,1,119,987542,215133,400.1429664,9969.787844
6251,1014,55,105,119,2005,10036,5,14500,0,0,0,0,0,0,0,0,0,1,22,0,1,145,100,145,90,1,6336000,12901950,0,0,1929,0,0,0,10,10,10,1,119,987436,215192,507.0494885,15641.39957
6252,1015,51,105,119,2003,10036,5,7581,34462,34462,0,0,0,0,0,0,34462,1,4.5,0,1,75.5,100.42,75.5,100,5,877500,1034550,0,0,1912,0,0,4.55,10,10,10,1,119,987618,215387,355.966665,7759.858679
6253,1015,61,105,119,2003,10036,5,5000,23000,23000,0,14400,8600,0,0,0,0,2,5,6,12,50.17,100,50.17,95.92,3,589500,2661750,0,0,1900,1998,0,4.6,10,10,10,1,119,987397,215539,307.0197286,5009.636858
6254,1016,11,105,119,2002,10036,5,10100,26750,26750,0,0,0,0,0,0,26750,1,5,0,1,106.5,100.42,107,100,5,1732500,1995300,0,0,1917,0,0,2.65,10,10,10,1,119,987678,215532,423.8863683,11226.81062
6255,1016,36,105,119,1002,10036,5,65765,1721672,1721672,0,1440374,173145,72068,36085,0,0,1,53,0,1,200.83,327.42,200.83,308.25,5,53550000,319734000,0,0,1970,1990,2013,26.18,10,14,14,1,119,988007,215411,1091.416048,70202.91874
6256,1016,55,105,119,2002,10036,5,9275,27000,27000,0,0,0,0,0,0,27000,1,5,0,1,88.17,100.42,88.17,100.42,5,1395000,1773900,0,0,1927,2006,0,2.91,10,10,10,1,119,987649,215666,389.7938168,9787.248138
6257,1016,58,105,119,2002,10036,5,6400,18800,18800,0,0,0,0,0,0,18800,1,4,0,1,62.33,109.67,33,100.42,5,1125000,1354950,0,0,1927,0,0,2.94,10,10,10,1,119,987581,215699,345.5019145,6196.326058
6258,1017,10,105,119,2001,10036,5,13350,40110,40110,0,0,0,0,0,0,40110,1,3,0,1,20,200.83,20,201,5,2362500,2734650,0,0,1923,0,0,3,10,10,10,1,119,987811,215876,635.3519781,13601.80114
6259,1017,29,105,119,2001,10036,5,74287,0,0,0,0,0,0,0,0,0,2,58,0,1,207.92,433.92,80.08,148.92,3,86850000,314319600,0,0,1985,2003,0,0,10,14,14,1,119,988074,215665,1243.651879,76479.221
6260,1017,48,105,119,2001,10036,5,11296,12920,12920,0,0,0,0,0,0,12920,1,5,0,1,112.5,100.42,113,100,5,1575000,2268450,0,0,1924,2006,0,1.14,10,14,14,1,119,987922,215815,437.7031022,11925.49254
6261,1017,101,105,119,2001,10036,4,1238,5212,3387,1825,0,3387,0,0,0,0,1,4,2,3,18.75,66,18.75,66,5,39480,85260,0,0,1910,1989,0,4.21,10,10,10,1,119,987566,215870,169.6010425,1214.655811
6262,1018,20,105,125,2002,10036,5,13957,34000,34000,0,0,0,0,0,0,34000,1,4,0,1,139,100.42,139,90,5,2362500,2660850,0,0,1909,0,0,2.44,10,14,14,1,125,988151,215866,483.0022765,14247.90017
6263,1018,27,105,125,2002,10036,5,1900,6750,6750,0,0,6750,0,0,0,0,1,3,0,1,23.83,88.92,0,0,5,1350000,2476350,0,0,2009,0,0,3.55,10,14,14,1,125,988257,215819,237.306553,2333.521416
6264,1018,56,105,125,2002,10036,5,2511,10750,10750,0,6450,4300,0,0,0,0,1,5,0,2,25,100.42,25,92,5,199800,2023388,0,0,1925,0,0,4.28,10,10,10,1,125,987910,216119,268.3947049,2926.236771
6265,1018,57,105,125,2002,10036,5,10050,19201,19201,0,0,0,0,0,0,19201,2,4,0,1,100,100.42,100,90,5,1462500,1798200,0,0,1926,2006,0,1.91,10,10,10,1,125,987856,216149,407.5242749,10355.32916
6266,1018,139,105,125,2002,10036,4,1503,5159,5159,0,0,1365,0,3794,0,0,1,4,0,1,21,71.58,21,65,5,1170000,2016000,0,0,1920,0,0,3.43,10,14,14,1,125,988287,215904,201.4296586,1739.717665
6267,1019,1,105,125,2001,10036,4,13983,463143,47200,415943,20000,15000,12200,0,0,0,1,52,464,465,139.83,100,139,100,3,4950000,49707450,3587400,48344850,2001,0,0,33.12,10,10,10,1,125,987852,216351,485.7891843,14367.9036
6268,1019,10,105,125,2001,10036,5,5028,15587,15587,0,0,15587,0,0,0,0,0,2,0,1,50,100.42,50,100.42,5,1187550,2074500,0,0,2012,0,0,3.1,10,10,10,1,125,988020,216237,306.6151452,5094.222954
6269,1019,50,105,125,2001,10036,5,9990,30080,30080,0,0,0,0,0,0,30080,1,4,0,1,99.5,100.42,79,100,5,1327500,3572100,0,0,1912,2007,2006,3.01,10,10,10,1,125,988136,216292,403.612545,10176.54548
6270,1019,60,105,125,2001,10036,4,1754,4466,4466,0,0,1116,0,0,0,3350,1,4.5,15,16,22,79.25,22,50,5,199800,758700,0,0,1910,0,0,2.55,10,10,10,1,125,987951,216407,207.5316145,1793.049739
6271,1020,5,105,125,2000,10036,3,24100,475327,64132,411195,25000,4405,34727,0,0,0,1,43,479,487,240,100.42,190,82,5,13590000,58206150,0,0,1989,0,0,19.72,10,10,10,1,125,988103,216491,693.8210164,25173.40683
6272,1020,35,105,125,1004,10019,5,2145,4830,4830,0,0,4830,0,0,0,0,1,2,0,4,45.5,51,46,51,5,1575000,2907900,0,0,1920,1987,0,2.25,10,14,14,1,125,988660,216308,203.0105224,2534.410798
6273,1020,46,105,125,2000,10019,5,35275,277663,277663,0,163265,78335,36063,0,0,0,1,46,0,10,202.25,194.58,202.08,200.75,3,47700000,110883600,0,21487500,1987,2005,0,7.87,10,14,14,1,125,988384,216391,792.487219,38996.47835
6274,1020,51,105,125,2000,10019,5,6527,5000,5000,0,0,5000,0,0,0,0,1,15,0,4,65,100.42,65,89,5,5085000,15732900,0,0,1927,1987,1998,0.77,10,10,10,1,125,988264,216519,335.8023666,6728.156005
6275,1020,57,105,125,2000,10019,5,4017,0,0,0,0,0,0,0,0,0,1,7,0,1,40,100.42,40,90,5,1935000,4187700,0,0,1925,1990,0,0,10,10,10,1,125,988134,216591,286.2612332,4205.868513
6276,1021,1,105,125,1002,10019,4,35167,578099,88522,489577,0,22800,48875,16847,0,0,1,50,546,550,200,250,200,250,3,9000000,58135050,0,32325480,1998,0,0,16.44,10,10,10,1,125,988188,216861,912.2348879,35941.67253
6277,1021,15,105,125,1002,10019,5,10050,40000,40000,0,0,0,0,0,0,40000,1,4,0,1,100,100.42,100,100.42,5,1642500,1896750,0,0,1921,0,0,3.98,10,14,14,1,125,988404,216624,410.3322897,10521.7883
6278,1021,26,105,125,1001,10019,5,22015,561139,561139,0,532899,11326,0,16914,0,0,1,35,0,0,150.42,137.75,100.42,138.92,5,17100000,95775750,0,0,1988,1983,0,25.49,10,14,14,1,125,988707,216488,619.8621719,23452.27854
6279,1021,36,105,125,1001,10019,4,3735,11205,11205,0,3735,7470,0,0,0,0,1,3,0,3,41.5,90,41.5,90,3,972000,2137500,0,0,1921,1985,0,3,10,14,14,1,125,988781,216566,283.3613,4379.140176
6280,1021,49,105,125,1002,10019,4,2008,5504,5504,0,0,5504,0,0,0,0,1,3,0,2,20,100.42,20,100.42,5,273600,1137150,0,0,1920,1983,0,2.74,10,14,14,1,125,988450,216716,243.8295904,2046.485909
6281,1021,50,105,125,1002,10019,5,6025,0,0,0,0,0,0,0,0,0,1,23,0,1,60,100.42,60,0,5,2213100,13868839,0,0,2012,0,0,0,10,14,14,1,125,988415,216735,322.7696709,6065.12578
6282,1021,52,105,125,1002,10019,5,7532,3000,3000,0,0,3000,0,0,0,0,1,8,0,2,75,100.42,71,100,5,1620000,3302100,0,0,1910,1987,2006,0.4,10,10,10,1,125,988356,216768,355.9696985,7755.239841
6283,1022,43,105,131,1005,10019,5,90400,2438059,2438059,0,2202507,158110,77432,10,0,0,1,48,0,47,201,450.08,170,335,3,61200000,318726000,0,0,1972,1989,0,26.97,10,15,15,1,131,988488,216933,1306.587996,92657.03666
6284,1022,101,105,131,1005,10019,5,1507,1507,1507,0,0,1507,0,0,0,0,1,1,0,1,30,50.25,30,25,5,234000,1151100,0,0,1949,1989,0,1,10,10,10,1,131,988242,216982,167.2315438,1649.832918
6285,1023,2,105,131,2003,10019,4,6000,21528,3250,18278,0,3250,0,0,0,0,6,5,46,52,75,80,75,54,5,1125000,4147200,0,0,1915,1989,2005,3.59,10,10,10,1,131,988349,217267,314.6277133,6176.461269
